nct_id,last_update_submitted_date,registration_date,summary_results_date,study_type,phase,enrollment,recruitment_status,title,start_date,completion_date,primary_completion_date,has_summary_results,allocation,masking,main_sponsor,is_multicentric,ucla_lead_sponsor,ucla_principal_investigator,ucla_study_chair,ucla_study_director,ucla_unspecified_official,ucla_responsible_party,registration_year,start_year,completion_year
NCT03288714,2021-08-09,2017-09-18,2021-07-12,Interventional,Not Applicable,121,Completed,Adaptive Design Study of NEST sTMS in Subjects With Major Depressive Disorder,2017-11-27T00:00:00Z,2019-06-01T00:00:00Z,2019-03-01T00:00:00Z,TRUE,Randomized,Quadruple,INDUSTRY,TRUE,NA,"University of California, Los Angeles",NA,NA,NA,NA,2017,2017,2019
NCT03293355,2020-07-21,2017-09-20,NA,Interventional,Not Applicable,320,Completed,Multilevel Integration Strategies to Enhance Service Provider Networks in Vietnam,2018-03-01T00:00:00Z,2020-05-31T00:00:00Z,2020-05-31T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2017,2018,2020
NCT03294109,2021-12-20,2017-09-18,2021-07-22,Interventional,Phase 4,146,Completed,Evaluation of Abdominal Wall Block With Liposomal Bupivacaine for Post-Operative Analgesia in Donor Nephrectomy,2018-01-01T00:00:00Z,2020-06-24T00:00:00Z,2020-06-24T00:00:00Z,TRUE,Randomized,Triple,OTHER,FALSE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2017,2018,2020
NCT03294473,2019-06-04,2017-09-22,NA,Interventional,Not Applicable,70190,Completed,Centralized Reminder Recall - Flu RCT2,2017-10-18T00:00:00Z,2018-05-04T00:00:00Z,2018-04-19T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2017,2017,2018
NCT03294551,2021-05-26,2017-09-22,NA,Interventional,Not Applicable,37003,Completed,HPV Centralized R/R RCT #2 - New York State,2017-10-27T00:00:00Z,2019-11-05T00:00:00Z,2019-11-05T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2017,2017,2019
NCT03296852,2019-03-22,2017-09-19,NA,Interventional,Early Phase 1,12,Completed,Study: SONAS Ultrasound for Detecting Stroke SONAS Ultrasound for Detecting Stroke,2018-04-19T00:00:00Z,2019-01-20T00:00:00Z,2018-09-26T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2017,2018,2019
NCT03319342,2020-07-22,2017-09-28,NA,Interventional,Not Applicable,133,Completed,Kindness Interventions in Enhancing Well-Being in Breast Cancer Survivors,2017-07-11T00:00:00Z,2019-12-03T00:00:00Z,2019-12-03T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,NA,UCLA / Jonsson Comprehensive Cancer Center,NA,NA,NA,NA,2017,2017,2019
NCT03322397,2019-02-19,2017-10-23,NA,Interventional,Not Applicable,97,Completed,Adolescent Acts of Kindness Intervention,2017-10-08T00:00:00Z,2019-01-13T00:00:00Z,2019-01-13T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, Los Angeles",NA,NA,NA,NA,"University of California, Los Angeles",2017,2017,2019
NCT03326752,2020-06-15,2017-10-19,NA,Interventional,Phase 1,26,Completed,Phase 1b DV281 With an Anti-PD-1 Inhibitor in NSCLC,2017-09-20T00:00:00Z,2019-09-19T00:00:00Z,2019-09-19T00:00:00Z,FALSE,Non-Randomized,None (Open Label),INDUSTRY,TRUE,NA,"University of California, Los Angeles",NA,NA,NA,NA,2017,2017,2019
NCT03339466,2017-11-08,2017-10-18,NA,Interventional,Not Applicable,7,Completed,Inspiratory Muscle Therapy in Subjects With Fontan Circulations,2016-01-29T00:00:00Z,2017-08-31T00:00:00Z,2016-08-24T00:00:00Z,FALSE,NA,None (Open Label),OTHER,TRUE,Lundquist Institute for Biomedical Innovation at Harbor-UCLA Medical Center,NA,NA,NA,NA,Lundquist Institute for Biomedical Innovation at Harbor-UCLA Medical Center,2017,2016,2017
NCT03342729,2019-12-06,2017-10-12,NA,Interventional,Not Applicable,180,Completed,Aging Mastery Program® (AMP) Evaluation,2017-05-01T00:00:00Z,2018-03-15T00:00:00Z,2018-03-15T00:00:00Z,FALSE,Randomized,Single,OTHER,TRUE,"University of California, Los Angeles",NA,NA,NA,NA,"University of California, Los Angeles",2017,2017,2018
NCT03349892,2021-10-15,2017-11-17,2021-07-21,Interventional,Not Applicable,1,Completed,Stereotactic Ablative Radiotherapy for Refractory Ventricular Tachycardia,2017-04-01T00:00:00Z,2019-08-06T00:00:00Z,2019-08-06T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,"University of California, Los Angeles",NA,NA,NA,NA,"University of California, Los Angeles",2017,2017,2019
NCT03356275,2018-04-11,2017-11-21,NA,Interventional,Not Applicable,34,Completed,Mobile Coach for Parents of Children and Adolescents With Chronic Pain,2017-12-18T00:00:00Z,2018-03-13T00:00:00Z,2018-03-13T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2017,2017,2018
NCT03369418,2020-08-07,2016-05-19,2020-08-07,Interventional,Not Applicable,44,Completed,Effectiveness of CES on Emotional and Cellular Wellbeing,2016-03-01T00:00:00Z,2018-10-20T00:00:00Z,2018-10-20T00:00:00Z,TRUE,Randomized,Double,OTHER,FALSE,"University of California, Los Angeles","University of California, Los Angeles (UCLA)",NA,NA,NA,"University of California, Los Angeles",2016,2016,2018
NCT03381885,2017-12-20,2017-10-12,NA,Interventional,Not Applicable,20000,Completed,"Natural Experiment: ""Gentle Nudge"" Intervention, Eliminating Phone Call Requirement",2015-02-01T00:00:00Z,2016-02-01T00:00:00Z,2016-01-01T00:00:00Z,FALSE,Non-Randomized,Single,OTHER,TRUE,"University of California, Los Angeles",NA,NA,NA,NA,"University of California, Los Angeles",2017,2015,2016
NCT03389932,2019-09-30,2017-12-26,NA,Interventional,Not Applicable,977,Unknown status,Explore Transplant @Home Within Kaiser Permanente Southern California,2018-07-11T00:00:00Z,2020-08-31T00:00:00Z,2020-05-31T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Los Angeles",NA,NA,NA,NA,"University of California, Los Angeles",2017,2018,2020
NCT03394261,2020-11-12,2018-01-03,NA,Interventional,Not Applicable,72,Completed,Pilot Test of Patient Decision Aid for Opioid Use Disorder,2018-06-14T00:00:00Z,2018-12-21T00:00:00Z,2018-12-21T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,NA,2018,2018,2018
NCT03416985,2019-12-06,2018-01-24,2019-12-06,Interventional,Not Applicable,90,Completed,A Comparative Study of Electric Toothbrushes for the Efficacy Plaque Removal and the Effect on Plaque Accumulation and Gingivitis.,2018-01-02T00:00:00Z,2018-12-30T00:00:00Z,2018-11-01T00:00:00Z,TRUE,Randomized,Triple,OTHER,FALSE,"University of California, Los Angeles",NA,NA,NA,NA,"University of California, Los Angeles",2018,2018,2018
NCT03451435,2019-10-29,2018-02-23,NA,Interventional,Early Phase 1,14,Unknown status,N-Acetyl Cysteine Protects Pulpal Stem Cells in Endodontic Revascularization,2018-06-15T00:00:00Z,2020-06-15T00:00:00Z,2020-06-15T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2018,2018,2020
NCT03454386,2020-05-29,2018-02-26,NA,Interventional,Not Applicable,39,Completed,SMART Program in Irritable Bowel Syndrome (IBS),2018-07-01T00:00:00Z,2020-02-02T00:00:00Z,2019-11-07T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2018,2018,2020
NCT03464279,2018-04-30,2018-03-07,NA,Interventional,Not Applicable,2500,Completed,Use of a Behavioral Economic Intervention to Reduce Antibiotic Prescription for Upper Respiratory Infections,2015-05-29T00:00:00Z,2018-03-30T00:00:00Z,2018-03-30T00:00:00Z,FALSE,Non-Randomized,Single,OTHER,FALSE,"University of California, Los Angeles",NA,NA,NA,NA,"University of California, Los Angeles",2018,2015,2018
NCT03474549,2020-07-20,2018-03-06,NA,Interventional,Not Applicable,160,Completed,Treatment With Intent to Generate Endovascular Reperfusion,2018-05-09T00:00:00Z,2020-06-30T00:00:00Z,2020-04-15T00:00:00Z,FALSE,NA,None (Open Label),INDUSTRY,TRUE,NA,Geffen School of Medicine at UCLA,NA,NA,NA,NA,2018,2018,2020
NCT03489850,2021-10-04,2018-03-08,2021-04-09,Interventional,Phase 2,52,Completed,Ibudilast and Withdrawal-Related Dysphoria,2018-07-16T00:00:00Z,2020-03-31T00:00:00Z,2020-03-31T00:00:00Z,TRUE,Randomized,Double,OTHER,FALSE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2018,2018,2020
NCT03515577,2020-10-12,2018-04-20,NA,Interventional,Phase 2,50,Completed,Gallium Ga 68-labeled PSMA-11 PET/CT and Fluciclovine F18 PET/CT in Imaging Participants With Recurrent Prostate Cancer After Surgery,2019-04-12T00:00:00Z,2019-04-25T00:00:00Z,2019-04-25T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,NA,UCLA / Jonsson Comprehensive Cancer Center,NA,NA,NA,NA,2018,2019,2019
NCT03533036,2019-10-02,2018-03-12,2019-09-12,Interventional,Not Applicable,30,Completed,Virtual Reality Experience in First Trimester D&C,2017-12-13T00:00:00Z,2018-09-30T00:00:00Z,2018-09-18T00:00:00Z,TRUE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, Los Angeles",NA,NA,NA,NA,"University of California, Los Angeles",2018,2017,2018
NCT03534115,2018-05-22,2018-05-11,NA,Interventional,Early Phase 1,41,Completed,"NAC Prevents Toxicity of Teeth Bleaching",2014-12-04T00:00:00Z,2017-10-26T00:00:00Z,2017-10-26T00:00:00Z,FALSE,Randomized,Triple,OTHER,TRUE,"University of California, Los Angeles",NA,NA,NA,NA,"University of California, Los Angeles",2018,2014,2017
NCT03545074,2019-01-12,2018-05-22,NA,Interventional,Not Applicable,76,Completed,Efficacy of Spanish or English Language Versions of Mindfulness Meditation on Depression,2016-02-01T00:00:00Z,2018-02-01T00:00:00Z,2017-08-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,"University of California, Los Angeles",NA,NA,NA,NA,"University of California, Los Angeles",2018,2016,2018
NCT03556124,2020-07-29,2018-06-02,NA,Interventional,Not Applicable,66,Completed,Transcranial Direct Current Stimulation in Major Depression,2018-02-02T00:00:00Z,2020-05-31T00:00:00Z,2020-05-31T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2018,2018,2020
NCT03599557,2019-11-21,2018-06-29,NA,Interventional,Not Applicable,48,Completed,The STOP-HPV Trial 1: Communication Intervention,2018-08-07T00:00:00Z,2019-10-21T00:00:00Z,2019-07-30T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2018,2018,2019
NCT03599570,2020-04-29,2018-06-29,NA,Interventional,Not Applicable,48,Completed,The STOP-HPV Trial 2: Performance Feedback Intervention,2018-08-07T00:00:00Z,2020-03-06T00:00:00Z,2020-02-11T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2018,2018,2020
NCT03603886,2020-11-02,2018-07-11,NA,Interventional,Not Applicable,10,Completed,Adolescent Cancer Telemedicine for Pain Management,2019-05-03T00:00:00Z,2020-07-01T00:00:00Z,2020-07-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Los Angeles",UCLA Pediatric Pain and Palliative Care Program,NA,NA,NA,"University of California, Los Angeles",2018,2019,2020
NCT03613441,2018-08-01,2018-07-19,NA,Interventional,Not Applicable,82,Completed,Impact of Mindful Awareness Practices in Pediatric Residency Training,2017-06-01T00:00:00Z,2018-04-30T00:00:00Z,2018-04-30T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Los Angeles",NA,NA,"University of California, Los Angeles",NA,"University of California, Los Angeles",2018,2017,2018
NCT03666026,2021-11-12,2018-09-07,2021-05-08,Interventional,Not Applicable,164205,Completed,Patient Portal - Flu Reminder Recall,2018-10-02T00:00:00Z,2019-04-02T00:00:00Z,2019-04-02T00:00:00Z,TRUE,Randomized,Single,OTHER,FALSE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2018,2018,2019
NCT03676803,2019-11-01,2018-09-17,2019-10-15,Interventional,Not Applicable,31,Completed,Effect of Spice Consumption on the Microbiome,2017-08-03T00:00:00Z,2018-05-30T00:00:00Z,2017-11-17T00:00:00Z,TRUE,Randomized,Single,OTHER,FALSE,"University of California, Los Angeles","Center for Human Nutrition, UCLA David Geffen School of Medicine",NA,NA,NA,"University of California, Los Angeles",2018,2017,2018
NCT03699943,2019-09-04,2015-12-12,NA,Interventional,Not Applicable,40,Completed,Autologous Bone Marrow Concentrate in Treatment of Erectile Dysfunction.,2015-12-08T00:00:00Z,2019-08-31T00:00:00Z,2018-08-31T00:00:00Z,FALSE,Non-Randomized,Single,INDUSTRY,FALSE,NA,NA,UCLA/Cedar,"University of California, Los Angeles",NA,NA,2015,2015,2019
NCT03701958,2022-02-04,2018-07-31,NA,Interventional,Not Applicable,60,Completed,Initial Case Series With Exalt Single-Use Duodenoscope,2019-04-15T00:00:00Z,2019-06-07T00:00:00Z,2019-05-06T00:00:00Z,FALSE,NA,None (Open Label),INDUSTRY,TRUE,NA,"University of California, Los Angeles",NA,NA,NA,NA,2018,2019,2019
NCT03703388,2020-08-03,2018-10-09,NA,Interventional,Not Applicable,21,Completed,The Safety and Intake Rate of a Natural Compound Arctigenin in Healthy Men,2019-01-15T00:00:00Z,2020-07-15T00:00:00Z,2020-03-20T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2018,2019,2020
NCT03707197,2020-11-06,2018-10-09,NA,Interventional,Not Applicable,943,Completed,Guided Meditation and Stress-Induced Eating,2018-10-15T00:00:00Z,2020-09-11T00:00:00Z,2020-09-11T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2018,2018,2020
NCT03711292,2019-07-01,2018-10-16,NA,Interventional,Not Applicable,143,Unknown status,Using Behavioral Science to Reduce Inappropriate Antibiotic Use in Acute Care Settings,2018-09-07T00:00:00Z,2020-10-31T00:00:00Z,2020-03-31T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,Lundquist Institute for Biomedical Innovation at Harbor-UCLA Medical Center,"University of California, Los Angeles",NA,NA,NA,NA,2018,2018,2020
NCT03713164,2019-09-18,2018-10-18,NA,Interventional,Not Applicable,19,Completed,The Effects of Ellagic Acid From Pomegranate Juice vs. Pure Ellagic Acid on Healthy Male Subjects,2018-02-22T00:00:00Z,2018-09-01T00:00:00Z,2018-05-03T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2018,2018,2018
NCT03715010,2019-09-18,2018-10-09,NA,Interventional,Not Applicable,14,Completed,Investigation of an Amino Acid Supplement on Glucose Levels in Obese Subjects,2016-03-18T00:00:00Z,2018-01-19T00:00:00Z,2018-01-19T00:00:00Z,FALSE,Randomized,Triple,OTHER,FALSE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2018,2016,2018
NCT03725189,2020-12-08,2018-10-11,NA,Interventional,Not Applicable,42,Completed,Photophlethysmography Evaluation of Pulse Waveform,2019-05-01T00:00:00Z,2020-12-01T00:00:00Z,2020-12-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2018,2019,2020
NCT03727659,2021-02-08,2018-10-17,NA,Interventional,Not Applicable,39,Completed,CONNECT for Depressed Cannabis Users Trial,2017-03-22T00:00:00Z,2018-12-01T00:00:00Z,2018-12-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2018,2017,2018
NCT03733405,2020-11-02,2018-11-05,NA,Interventional,Not Applicable,256,Completed,Postpartum Care Timing: A Randomized Trial,2018-10-31T00:00:00Z,2020-07-01T00:00:00Z,2020-07-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Los Angeles",NA,NA,"University of California, Los Angeles",NA,"University of California, Los Angeles",2018,2018,2020
NCT03759236,2020-02-19,2018-11-28,NA,Interventional,Not Applicable,3,Completed,Increasing Human Papillomavirus (HPV) Vaccine Uptake Via General Health Messaging,2018-04-25T00:00:00Z,2020-02-19T00:00:00Z,2020-02-19T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2018,2018,2020
NCT03763929,2021-05-24,2018-12-03,2021-05-24,Interventional,Phase 2,6,Terminated,Efficacy and Safety of Trans Sodium Crocetinate (TSC) for Treatment of Suspected Stroke,2019-08-22T00:00:00Z,2020-10-19T00:00:00Z,2020-10-19T00:00:00Z,TRUE,Randomized,Quadruple,INDUSTRY,TRUE,NA,NA,"University of California, Los Angeles",NA,NA,NA,2018,2019,2020
NCT03766256,2020-02-19,2018-11-05,NA,Interventional,Not Applicable,33,Completed,Shared Decision Making in Diabetes Prevention for Women With a History of GDM,2019-03-01T00:00:00Z,2019-12-28T00:00:00Z,2019-12-28T00:00:00Z,FALSE,NA,None (Open Label),OTHER,TRUE,"University of California, Los Angeles",NA,NA,NA,NA,"University of California, Los Angeles",2018,2019,2019
NCT03774966,2020-02-18,2018-12-04,NA,Interventional,Early Phase 1,60,Completed,IPACK and Adductor Canal Catheter Patient Outcomes for TKAs?,2019-02-12T00:00:00Z,2019-05-28T00:00:00Z,2019-05-28T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, Los Angeles",NA,NA,NA,NA,"University of California, Los Angeles",2018,2019,2019
NCT03784001,2020-05-24,2018-12-19,2020-03-26,Interventional,Not Applicable,125,Completed,The Effects of Manipulating Expectations in a Gratitude Intervention,2019-02-05T00:00:00Z,2019-02-28T00:00:00Z,2019-02-28T00:00:00Z,TRUE,Randomized,Single,OTHER,FALSE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2018,2019,2019
NCT03813251,2019-01-20,2019-01-15,NA,Interventional,Not Applicable,30,Unknown status,Safety and Effectiveness Evaluation of the ForConti Contix Fecal Incontinence Management System (FIMS),2019-02-01T00:00:00Z,2019-08-01T00:00:00Z,2019-08-01T00:00:00Z,FALSE,NA,None (Open Label),INDUSTRY,TRUE,NA,"David Gefen School of Medicine at UCLA, Division of Digestive Diseases",NA,NA,NA,NA,2019,2019,2019
