nct_id,last_update_submitted_date,registration_date,summary_results_date,study_type,phase,enrollment,recruitment_status,title,start_date,completion_date,primary_completion_date,has_summary_results,allocation,masking,main_sponsor,is_multicentric,usc_lead_sponsor,usc_principal_investigator,usc_study_director,usc_study_chair,usc_unspecified_official,usc_responsible_party,registration_year,start_year,completion_year
NCT04600791,2022-07-12,2020-10-19,NA,Interventional,Not Applicable,300,Recruiting,BATwire Implant Kit,2021-01-29T00:00:00Z,2024-07-01T00:00:00Z,2023-07-01T00:00:00Z,FALSE,NA,None (Open Label),INDUSTRY,TRUE,NA,NA,NA,University of Southern California,NA,NA,2020,2021,2024
NCT04614389,2020-10-27,2019-09-25,NA,Interventional,Not Applicable,200,Recruiting,Utility of Contrast-Enhanced Sonography and Shear Wave Elastography,2019-09-04T00:00:00Z,2021-07-01T00:00:00Z,2021-04-30T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2019,2019,2021
NCT04615559,2020-10-28,2020-10-28,NA,Interventional,Not Applicable,40,Not yet recruiting,Contrast Enhanced Ultrasound Endoleak Identification and Classification,2020-12-01T00:00:00Z,2023-07-01T00:00:00Z,2022-12-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2020,2020,2023
NCT04623489,2020-11-09,2020-10-29,NA,Interventional,Not Applicable,NA,Completed,¡Vivir Mi Vida! Pilot Study,2015-12-28T00:00:00Z,2020-05-19T00:00:00Z,2017-08-16T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,University of Southern California,NA,NA,NA,NA,University of Southern California,2020,2015,2020
NCT04628832,2021-10-13,2020-11-09,NA,Interventional,Not Applicable,12000,"Active, not recruiting",Nudging Providers to Curtail Dangerous Opioid Prescribing: A Trial to Investigate Mechanisms,2021-04-15T00:00:00Z,2022-08-01T00:00:00Z,2021-07-12T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,NA,University of Southern California,NA,NA,NA,NA,2020,2021,2022
NCT04633616,2021-03-30,2020-11-06,NA,Interventional,Not Applicable,134,Recruiting,Tailored Patient-Provider Communication (TPPC): Evaluating the Impact of TPPC in Dermatology Patients,2020-11-16T00:00:00Z,2022-01-19T00:00:00Z,2021-10-19T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2020,2020,2022
NCT04648267,2021-01-19,2020-11-14,NA,Interventional,Not Applicable,220,Recruiting,Factors Affecting Split Thickness Skin Graft Success Rates in Patients Who Underwent a Radial Forearm or Fibula Free Flap,2021-01-05T00:00:00Z,2025-11-30T00:00:00Z,2025-11-30T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,University of Southern California,NA,NA,NA,NA,University of Southern California,2020,2021,2025
NCT04652518,2022-08-01,2020-12-02,NA,Interventional,Phase 2,185,"Active, not recruiting",LYT-100 in Post-acute COVID-19 Respiratory Disease,2020-12-11T00:00:00Z,2022-08-01T00:00:00Z,2022-05-10T00:00:00Z,FALSE,Randomized,Triple,INDUSTRY,TRUE,NA,"Keck School of Medicine, University of Southern California",NA,NA,NA,NA,2020,2020,2022
NCT04672031,2021-07-08,2020-12-08,NA,Interventional,Not Applicable,120,Recruiting,Glycemic Targets for Pregnant Women With GDM and T2DM,2021-07-08T00:00:00Z,2023-07-01T00:00:00Z,2023-07-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,NA,NA,NA,NA,NA,University of Southern California,2020,2021,2023
NCT04672811,2021-01-07,2020-12-11,NA,Interventional,Not Applicable,500,Not yet recruiting,Comprehensive and Continuous Status Measurement of Pre- and Post-Deployment Warfighters With Mobile Application,2021-01-18T00:00:00Z,2022-07-18T00:00:00Z,2022-01-17T00:00:00Z,FALSE,NA,None (Open Label),OTHER,TRUE,University of Southern California,NA,NA,NA,NA,University of Southern California,2020,2021,2022
NCT04674033,2022-02-23,2020-12-08,NA,Observational,NA,93,"Active, not recruiting",The Sweet PEA Study: Effects of Diet During Pregnancy on Infant Growth and Development.,2019-01-18T00:00:00Z,2022-07-01T00:00:00Z,2021-08-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,University of Southern California,University of Southern California; Children's Hospital Los Angeles,NA,NA,NA,University of Southern California,2020,2019,2022
NCT04678778,2021-04-27,2020-12-11,NA,Interventional,Not Applicable,14,Completed,Virtual Reality Study - COVID-19 Protocol,2019-03-19T00:00:00Z,2021-02-19T00:00:00Z,2021-02-19T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2020,2019,2021
NCT04700566,2021-01-06,2021-01-04,NA,Interventional,Phase 3,50,Not yet recruiting,Allograft Adipose Injectable for Vocal Fold Paralysis,2021-02-01T00:00:00Z,2023-01-01T00:00:00Z,2022-01-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,TRUE,University of Southern California,NA,NA,NA,NA,University of Southern California,2021,2021,2023
NCT04708717,2021-07-15,2021-01-07,NA,Interventional,Not Applicable,24,Recruiting,Encoding Temporal Fine Structure for Cochlear Implants,2020-09-01T00:00:00Z,2024-12-01T00:00:00Z,2024-09-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,University of Southern California,NA,NA,NA,NA,University of Southern California,2021,2020,2024
NCT04715048,2021-01-14,2021-01-10,NA,Interventional,Early Phase 1,20,Not yet recruiting,Split-Face Study Comparing Botox and Jeuveau in Treating Glabellar Lines,2021-01-01T00:00:00Z,2021-06-01T00:00:00Z,2021-04-01T00:00:00Z,FALSE,Randomized,Triple,OTHER,TRUE,University of Southern California,NA,NA,NA,NA,University of Southern California,2021,2021,2021
NCT04734847,2021-06-02,2021-01-27,NA,Interventional,Not Applicable,50,Recruiting,Motor Cortical Neuromodulation in Women With Interstitial Cystitis/Bladder Pain Syndrome,2021-06-01T00:00:00Z,2025-04-01T00:00:00Z,2023-04-01T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2021,2021,2025
NCT04752267,2021-03-15,2021-02-08,NA,Interventional,Early Phase 1,10,Recruiting,18F-FMAU PET/CT and MRI for the Detection of Brain Tumors in Patients With Brain Cancer or Brain Metastases,2021-02-15T00:00:00Z,2023-02-15T00:00:00Z,2022-02-15T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,NA,2021,2021,2023
NCT04758637,2022-05-05,2021-02-12,NA,Interventional,Not Applicable,230,Not yet recruiting,AESOPS Trial 2 (AESOPS-2): Availability of Opioid Harm,2022-06-01T00:00:00Z,2023-08-01T00:00:00Z,2023-03-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2021,2022,2023
NCT04764435,2021-03-11,2021-02-09,NA,Observational,NA,208213,Completed,The Effect of Physician Ownership on Dialysis Outcomes,2017-01-01T00:00:00Z,2017-12-31T00:00:00Z,2017-12-31T00:00:00Z,FALSE,NA,NA,OTHER,TRUE,University of Southern California,NA,NA,NA,NA,University of Southern California,2021,2017,2017
NCT04769349,2022-05-11,2021-02-09,NA,Observational,NA,800,Recruiting,Effectiveness of Supportive Housing on COVID-19 Related Outcomes for People Experiencing Homelessness,2021-01-29T00:00:00Z,2023-12-15T00:00:00Z,2022-12-31T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2021,2021,2023
NCT04769986,2022-05-03,2021-02-17,NA,Interventional,Not Applicable,200,Recruiting,Mobile Mindfulness for Alcohol Use and PTSD Among Veterans,2022-05-01T00:00:00Z,2023-08-31T00:00:00Z,2022-12-31T00:00:00Z,FALSE,Randomized,Double,OTHER,TRUE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2021,2022,2023
NCT04773392,2022-06-06,2021-02-15,NA,Interventional,Phase 4,80,Recruiting,Simplified IMmunosuppressive Protocol Utilizing Low Dose EnvarsusXR,2021-11-23T00:00:00Z,2023-02-01T00:00:00Z,2023-02-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2021,2021,2023
NCT04810689,2022-06-20,2021-03-17,NA,Interventional,Phase 2,5,Terminated,"Pilot Trial of XFBD, a TCM, in Persons With COVID-19",2021-03-01T00:00:00Z,2022-06-20T00:00:00Z,2022-06-20T00:00:00Z,FALSE,Randomized,Triple,OTHER,FALSE,NA,NA,NA,NA,NA,University of Southern California,2021,2021,2022
NCT04820153,2021-03-29,2019-01-27,NA,Interventional,Not Applicable,20,Completed,Monitoring Physical Activity in Hispanic Women With Chronic Neurological Disorders,2019-03-26T00:00:00Z,2020-06-30T00:00:00Z,2020-06-30T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2019,2019,2020
NCT04829071,2022-05-09,2021-03-30,NA,Interventional,Early Phase 1,65,Not yet recruiting,Cognition and Motor Learning Post-stroke,2022-08-15T00:00:00Z,2025-08-14T00:00:00Z,2025-08-14T00:00:00Z,FALSE,NA,None (Open Label),OTHER,TRUE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2021,2022,2025
NCT04830735,2022-08-05,2021-04-01,NA,Interventional,Phase 2,0,Withdrawn,Dasatinib for the Treatment of Moderate and Severe COVID-19,2022-08-05T00:00:00Z,2024-12-15T00:00:00Z,2023-12-15T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,NA,2021,2022,2024
NCT04832763,2021-04-01,2020-05-09,NA,Interventional,Not Applicable,119,Recruiting,Medical and Psychosocial Issues in Adolescents and Young Adults With Colorectal Cancer,2019-09-27T00:00:00Z,2023-09-22T00:00:00Z,2022-09-27T00:00:00Z,FALSE,NA,None (Open Label),OTHER,TRUE,University of Southern California,University of Southern California,NA,NA,NA,NA,2020,2019,2023
NCT04840862,2022-05-09,2021-04-07,NA,Interventional,Phase 4,24,Recruiting,Impact of Rifabutin on the Pharmacokinetics of Elexacaftor/Tezacaftor/Ivacaftor,2022-05-01T00:00:00Z,2022-12-01T00:00:00Z,2022-12-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,University of Southern California,NA,NA,NA,NA,University of Southern California,2021,2022,2022
NCT04849897,2022-05-06,2021-04-09,NA,Interventional,Not Applicable,36,Completed,Virtual Reality Guided Imagery for Chronic Pain,2021-03-22T00:00:00Z,2022-04-30T00:00:00Z,2022-04-30T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,University of Southern California,NA,NA,NA,NA,University of Southern California,2021,2021,2022
NCT04851782,2021-05-13,2021-04-16,NA,Interventional,Not Applicable,100,Recruiting,"Effects of ivAED™ Device on ""Air-in-line"" Alarms and Workflow Disruption",2021-03-29T00:00:00Z,2022-04-01T00:00:00Z,2022-02-01T00:00:00Z,FALSE,Randomized,None (Open Label),INDUSTRY,FALSE,NA,University of Southern California,NA,NA,NA,NA,2021,2021,2022
NCT04866953,2021-09-27,2021-04-19,NA,Observational,NA,3000,Recruiting,UltraMTP in Adult Trauma Patients Undergoing Surgery Within 24 Hours: Effects on Mortality and Clinical Outcomes,2021-08-15T00:00:00Z,2022-12-01T00:00:00Z,2022-09-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2021,2021,2022
NCT04867174,2022-02-08,2021-04-27,NA,Interventional,Not Applicable,2701,"Active, not recruiting",COVID-19 Vaccination Take-Up,2021-05-24T00:00:00Z,2022-05-24T00:00:00Z,2021-08-15T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,University of Southern California,NA,NA,NA,NA,University of Southern California,2021,2021,2022
NCT04869709,2021-04-29,2021-04-09,NA,Interventional,Phase 4,210,Not yet recruiting,Late Preterm Corticosteroids and Neonatal Hypoglycemia,2021-07-01T00:00:00Z,2024-07-01T00:00:00Z,2023-07-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,University of Southern California,NA,NA,NA,NA,University of Southern California,2021,2021,2024
NCT04873102,2021-04-29,2020-12-09,NA,Interventional,Phase 2,10,Not yet recruiting,Danazol for Treatment of Cytopenias in Patients With Cirrhosis,2021-05-01T00:00:00Z,2023-10-01T00:00:00Z,2022-08-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,University of Southern California,NA,NA,NA,NA,University of Southern California,2020,2021,2023
NCT04876638,2021-04-29,2021-04-29,NA,Interventional,Phase 2,20,"Active, not recruiting",Minocycline for Aneurysmal Subarachnoid Hemorrhage (MASH),2019-07-01T00:00:00Z,2022-06-30T00:00:00Z,2020-12-31T00:00:00Z,FALSE,Randomized,Triple,OTHER,FALSE,University of Southern California,NA,NA,NA,NA,University of Southern California,2021,2019,2022
NCT04892563,2021-05-15,2021-05-12,NA,Interventional,Not Applicable,40,Not yet recruiting,Erector Spinae Plane Block for Rib Fracture Analgesia in the Emergency Department,2021-07-01T00:00:00Z,2022-08-31T00:00:00Z,2022-06-30T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,University of Southern California,NA,NA,NA,NA,University of Southern California,2021,2021,2022
NCT04901624,2022-07-12,2021-03-29,NA,Interventional,Not Applicable,2160,Enrolling by invitation,Use of Behavioral Economics in Repeat SARS-CoV-2 (COVID-19) Antibody Testing in Disadvantaged Communities,2021-06-29T00:00:00Z,2023-03-01T00:00:00Z,2023-02-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2021,2021,2023
NCT04916587,2022-05-19,2021-06-03,NA,Interventional,Not Applicable,1342,Recruiting,Implementation of Adverse Childhood Experiences (ACEs) Policy,2022-02-18T00:00:00Z,2023-04-30T00:00:00Z,2023-01-31T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,University of Southern California,"University of Southern California, Los Angeles",NA,NA,NA,University of Southern California,2021,2022,2023
NCT04923477,2021-09-27,2021-06-06,NA,Interventional,Not Applicable,20,Recruiting,Therapeutic Exercise for Rotator Cuff Tendinopathy / Subacromial Pain Syndrome - Outcomes and Mechanisms,2021-06-08T00:00:00Z,2024-12-31T00:00:00Z,2024-12-31T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2021,2021,2024
NCT04927559,2022-08-05,2021-05-25,NA,Observational,NA,100,Recruiting,Health Literacy in Understanding Radiation Therapy Information in Patients Undergoing Definitive Radiation Therapy,2020-12-18T00:00:00Z,2024-06-18T00:00:00Z,2023-12-18T00:00:00Z,FALSE,NA,NA,OTHER,TRUE,University of Southern California,University of Southern California,NA,NA,NA,NA,2021,2020,2024
NCT04930393,2021-06-15,2021-04-28,NA,Interventional,Not Applicable,74,Not yet recruiting,Evaluating the Efficacy of PECS II Block Versus Axillary Ring Block in Rotator Cuff Repair Patients,2021-07-01T00:00:00Z,2022-05-01T00:00:00Z,2022-05-01T00:00:00Z,FALSE,Randomized,Triple,OTHER,TRUE,University of Southern California,NA,NA,NA,NA,University of Southern California,2021,2021,2022
NCT04932785,2021-12-06,2021-06-07,NA,Interventional,Not Applicable,150,Recruiting,Regular vs. Clear Liquid Diet for Mild to Moderate Acute Pancreatitis,2021-07-18T00:00:00Z,2023-07-01T00:00:00Z,2023-06-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,University of Southern California,NA,NA,NA,NA,University of Southern California,2021,2021,2023
NCT04935827,2021-06-15,2021-06-15,NA,Observational,NA,400000,Completed,Seasonal Differences in Home Dialysis Uptake and Initiating Dialysis in the Hospital,2007-12-01T00:00:00Z,2017-11-30T00:00:00Z,2017-11-30T00:00:00Z,FALSE,NA,NA,OTHER,TRUE,University of Southern California,NA,NA,NA,NA,University of Southern California,2021,2007,2017
NCT04941430,2021-10-14,2021-06-18,NA,Interventional,Not Applicable,25,Recruiting,7T MRI Scan for the Early Detection of Melanoma Brain Metastases,2021-06-25T00:00:00Z,2023-12-31T00:00:00Z,2023-06-25T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,NA,2021,2021,2023
NCT04950998,2022-06-13,2021-06-25,NA,Interventional,Not Applicable,30,Completed,Smartphone App to Improve Physical Activity in Older Adults With MCI/Mild Dementia,2021-12-05T00:00:00Z,2022-04-25T00:00:00Z,2022-04-25T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,University of Southern California,NA,NA,NA,NA,University of Southern California,2021,2021,2022
NCT04951726,2021-07-01,2021-05-05,NA,Interventional,Phase 4,90,Not yet recruiting,Neostigmine Route for Acute Colonic Pseudo Obstruction,2021-08-01T00:00:00Z,2023-08-01T00:00:00Z,2023-08-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2021,2021,2023
NCT04955717,2022-05-04,2021-06-29,NA,Interventional,Not Applicable,500,"Active, not recruiting",Antenatal Chlamydia Trachomatis and Neisseria Gonorrhoeae Testing to Prevent Adverse Neonatal Consequences,2021-02-24T00:00:00Z,2022-12-31T00:00:00Z,2022-12-31T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,TRUE,University of Southern California,NA,NA,NA,NA,University of Southern California,2021,2021,2022
NCT04958122,2022-06-20,2021-06-29,NA,Interventional,Phase 3,400,Recruiting,Cefixime Clinical Trial,2021-06-20T00:00:00Z,2025-03-01T00:00:00Z,2024-07-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,University of Southern California,NA,NA,NA,NA,University of Southern California,2021,2021,2025
NCT04967599,2022-04-14,2021-06-29,NA,Interventional,Not Applicable,360,"Active, not recruiting",Alcohol Metabolism and Disease Risk in Asians,2021-08-18T00:00:00Z,2023-01-31T00:00:00Z,2023-01-31T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2021,2021,2023
NCT04970966,2022-01-27,2021-07-11,NA,Interventional,Not Applicable,30,Recruiting,Efficacy of PuraSinus Versus Bioresorbable Nasal Dressings,2022-01-01T00:00:00Z,2023-03-30T00:00:00Z,2022-12-31T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,University of Southern California,NA,NA,NA,NA,University of Southern California,2021,2022,2023
NCT04975633,2022-05-23,2021-05-24,NA,Interventional,Not Applicable,22,Recruiting,USC and Bodyport Remote Heart Failure Management Study,2021-05-10T00:00:00Z,2022-12-31T00:00:00Z,2022-12-31T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,University of Southern California,NA,NA,NA,NA,University of Southern California,2021,2021,2022
