nct_id,last_update_submitted_date,registration_date,summary_results_date,study_type,phase,enrollment,recruitment_status,title,start_date,completion_date,primary_completion_date,has_summary_results,allocation,masking,main_sponsor,is_multicentric,ucdavis_lead_sponsor,ucdavis_principal_investigator,ucdavis_study_chair,ucdavis_study_director,ucdavis_unspecified_official,ucdavis_responsible_party,registration_year,start_year,completion_year
NCT04428658,2022-01-25,2020-06-05,NA,Interventional,Not Applicable,180,Not yet recruiting,Randomized Trial to Evaluate the Impact of Supplemental Video Visits Among Children and Adolescents With Uncontrolled Type 1 Diabetes,2022-05-01T00:00:00Z,2024-01-01T00:00:00Z,2024-01-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2020,2022,2024
NCT04437173,2021-04-05,2020-06-09,NA,Interventional,Not Applicable,100,Recruiting,Pain Procedures and Anxiolysis Via Distraction With Virtual Reality,2020-08-07T00:00:00Z,2022-08-01T00:00:00Z,2022-08-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2020,2020,2022
NCT04437758,2020-06-16,2020-06-12,NA,Interventional,Not Applicable,50,Completed,Effects of Hydrolyzed Collagen and Vitamin C on Explosive Performance,2019-08-22T00:00:00Z,2020-02-05T00:00:00Z,2020-02-05T00:00:00Z,FALSE,Randomized,Quadruple,INDUSTRY,FALSE,NA,"University of California, Davis",NA,NA,NA,NA,2020,2019,2020
NCT04440839,2022-03-03,2020-06-11,NA,Interventional,Not Applicable,125,Recruiting,Implementation of Telemedicine for Patient With Lower Extremity Wounds,2020-02-01T00:00:00Z,2023-12-31T00:00:00Z,2022-12-31T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2020,2020,2023
NCT04449432,2022-02-02,2020-06-23,NA,Interventional,Not Applicable,480,Recruiting,Goals for Reaching Optimal Wellness: GROWell,2020-12-14T00:00:00Z,2023-06-30T00:00:00Z,2023-06-30T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2020,2020,2023
NCT04450173,2021-02-26,2020-06-12,NA,Interventional,Phase 2,40,Recruiting,"Obinutuzumab, Ibrutinib, and Venetoclax for the Treatment of Previously Untreated Stage II-IV Follicular Lymphoma",2021-02-24T00:00:00Z,2024-05-01T00:00:00Z,2023-10-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,NA,"University of California, Davis",NA,NA,NA,"University of California, Davis",2020,2021,2024
NCT04466761,2022-02-23,2020-06-26,NA,Interventional,Phase 1,65,Not yet recruiting,Ascending Glycan Dietary Supplementation in Healthy Adults,2023-01-01T00:00:00Z,2023-12-01T00:00:00Z,2023-12-01T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2020,2023,2023
NCT04469036,2022-01-26,2020-07-08,NA,Interventional,Not Applicable,380,Enrolling by invitation,Improving Family-Centered Pediatric Trauma Care: The Standard of Care Versus the Virtual Pediatric Trauma Center,2020-11-30T00:00:00Z,2024-05-01T00:00:00Z,2023-11-30T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2020,2020,2024
NCT04476732,2020-07-30,2020-05-15,NA,Interventional,Not Applicable,19,Completed,Interactions Between Skincare Product Ingredients and the Skin Microbiome,2020-02-11T00:00:00Z,2020-07-16T00:00:00Z,2020-07-16T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Davis",UC Davis Dermatology Clinical Trials Unit,NA,NA,NA,NA,2020,2020,2020
NCT04478318,2021-09-27,2020-07-15,NA,Interventional,Not Applicable,360,Enrolling by invitation,"Comparison of Imaging Characteristics of uEXPLORER and Conventional PET/CT in Patients With Lung Cancer, Lymphoma, and Melanoma",2020-06-01T00:00:00Z,2025-06-01T00:00:00Z,2025-06-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis",UC Davis Department of Radiology,NA,NA,NA,NA,2020,2020,2025
NCT04484987,2022-01-26,2020-07-17,NA,Interventional,Not Applicable,100,Recruiting,The Effect of Time-Restricted Eating in Cardiometabolic Health,2020-11-20T00:00:00Z,2022-05-31T00:00:00Z,2022-05-20T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2020,2020,2022
NCT04485416,2021-07-16,2020-07-21,NA,Interventional,Phase 1,10,Recruiting,Pilot Trial of Eltrombopag in Patients Undergoing Chemotherapy for Malignant Solid Tumors,2021-07-16T00:00:00Z,2022-12-01T00:00:00Z,2022-12-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,NA,"University of California, Davis",NA,NA,NA,"University of California, Davis",2020,2021,2022
NCT04503993,2022-02-02,2020-08-04,NA,Interventional,Not Applicable,5001,Completed,Healthy Planet Hepatitis B,2020-02-25T00:00:00Z,2021-12-31T00:00:00Z,2021-07-24T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2020,2020,2021
NCT04519216,2021-12-13,2020-08-12,NA,Interventional,Not Applicable,46,Completed,Breastfeeding Education in the Time of COVID-19,2020-07-31T00:00:00Z,2021-12-10T00:00:00Z,2021-10-30T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2020,2020,2021
NCT04526600,2022-01-12,2020-08-11,NA,Interventional,Not Applicable,109,Not yet recruiting,Fidgeting and Attentional and Emotional Regulation in ADHD,2022-03-01T00:00:00Z,2024-07-01T00:00:00Z,2023-07-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,"University of California, Davis",NA,NA,NA,NA,NA,2020,2022,2024
NCT04540081,2021-11-30,2020-08-31,NA,Interventional,Not Applicable,20000,Recruiting,"Enhancing Electronic Health Systems to Decrease the Burden of Colon Cancer, Lung Cancer, Obesity, Vaccine-Preventable Illness, and LivER Cancer",2020-10-05T00:00:00Z,2025-08-01T00:00:00Z,2025-08-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2020,2020,2025
NCT04542317,2021-10-18,2020-08-31,NA,Interventional,Not Applicable,350,Recruiting,Efficacy of a Dementia Family Caregiver Support Intervention in Vietnam,2020-10-15T00:00:00Z,2023-12-31T00:00:00Z,2023-12-31T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2020,2020,2023
NCT04552704,2021-08-04,2020-09-10,NA,Interventional,Phase 1/Phase 2,78,"Active, not recruiting","CD24Fc for the Treatment of Immune Related Adverse Events in Patients With Advanced Solid Tumors, TIRAEC Study",2020-10-30T00:00:00Z,2022-02-03T00:00:00Z,2021-02-03T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,NA,"University of California, Davis",NA,NA,NA,"University of California, Davis",2020,2020,2022
NCT04562610,2022-02-01,2020-06-19,NA,Interventional,Phase 2/Phase 3,150,Recruiting,Enhanced Recovery After Surgery in Orthopaedic Spine Surgery,2020-11-18T00:00:00Z,2023-06-15T00:00:00Z,2023-06-15T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2020,2020,2023
NCT04568382,2022-01-12,2020-09-11,NA,Interventional,Not Applicable,90,"Active, not recruiting",Diabetes Communication and Treatment Burden,2020-10-12T00:00:00Z,2022-06-30T00:00:00Z,2021-11-30T00:00:00Z,FALSE,Randomized,Triple,OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,"University of California, Davis",2020,2020,2022
NCT04578600,2021-12-17,2020-09-21,NA,Interventional,Phase 1,24,Recruiting,"CC-486, Lenalidomide, and Obinutuzumab for the Treatment of Recurrent or Refractory CD20 Positive B-cell Lymphoma",2020-10-23T00:00:00Z,2023-04-01T00:00:00Z,2022-10-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,NA,"University of California, Davis",NA,NA,NA,"University of California, Davis",2020,2020,2023
NCT04587687,2021-12-17,2020-10-07,NA,Interventional,Phase 2,23,Recruiting,Brentuximab Vedotin and Bendamustine for the Treatment of Relapsed or Refractory Follicular Lymphoma,2020-12-04T00:00:00Z,2023-05-01T00:00:00Z,2022-11-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,NA,"University of California, Davis",NA,NA,NA,"University of California, Davis",2020,2020,2023
NCT04594096,2021-11-03,2020-10-14,NA,Interventional,Not Applicable,20,Recruiting,Improving Treatment-Related Symptom Management in Adolescents and Young Adults With Cancer,2021-09-30T00:00:00Z,2022-12-31T00:00:00Z,2022-10-31T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2020,2021,2022
NCT04601987,2022-02-17,2020-08-18,NA,Interventional,Not Applicable,445,Recruiting,Healthy Moms: Prenatal Counseling for Postpartum Health,2021-02-01T00:00:00Z,2023-06-15T00:00:00Z,2022-12-15T00:00:00Z,FALSE,Randomized,Triple,OTHER,FALSE,"University of California, Davis",UC Davis Health,NA,NA,NA,NA,2020,2021,2023
NCT04612491,2021-10-06,2020-10-27,NA,Observational,NA,150,Recruiting,Pre-operative Consultation on Patient Anxiety and First-time Mohs Micrographic Surgery,2019-09-06T00:00:00Z,2022-09-06T00:00:00Z,2022-09-06T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,"University of California, Davis",2020,2019,2022
NCT04614714,2021-09-15,2020-10-22,NA,Interventional,Phase 2/Phase 3,32,Not yet recruiting,Milk Volume Outcomes Following Oral Nicotinamide Riboside Supplementation in Mothers of Extremely Preterm Infants,2022-01-01T00:00:00Z,2022-07-01T00:00:00Z,2022-07-01T00:00:00Z,FALSE,Randomized,Double,OTHER,TRUE,"University of California, Davis",NA,NA,NA,NA,NA,2020,2022,2022
NCT04616625,2022-01-26,2020-10-08,NA,Observational,NA,42,Recruiting,Cardiovascular Effects of Prenatal Methamphetamine Exposure,2020-10-05T00:00:00Z,2022-06-30T00:00:00Z,2022-06-30T00:00:00Z,FALSE,NA,NA,OTHER,TRUE,"University of California, Davis",NA,NA,NA,NA,NA,2020,2020,2022
NCT04623671,2022-01-04,2020-10-07,NA,Interventional,Phase 2,63,"Active, not recruiting",Intravenous Infusion of CAP-1002 in Patients With COVID-19,2020-11-15T00:00:00Z,2022-03-31T00:00:00Z,2022-03-31T00:00:00Z,FALSE,Randomized,Double,INDUSTRY,TRUE,NA,UC Davis,NA,NA,NA,NA,2020,2020,2022
NCT04632771,2021-11-15,2020-10-27,NA,Observational,NA,1073,Recruiting,Nutritional Status and Bouillon Use in Northern Ghana,2020-10-19T00:00:00Z,2022-02-01T00:00:00Z,2022-02-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2020,2020,2022
NCT04637412,2021-01-06,2020-11-16,NA,Interventional,Not Applicable,1448,Completed,Perceived Effectiveness of Added Sugar Labels,2020-11-13T00:00:00Z,2020-12-26T00:00:00Z,2020-12-26T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2020,2020,2020
NCT04637945,2022-01-11,2020-08-05,NA,Interventional,Not Applicable,30,Recruiting,Inflammatory and Metabolic Responses to Long-term Dietary Supplementation With Anthocyanin-rich Blend,2021-07-01T00:00:00Z,2022-04-01T00:00:00Z,2022-03-01T00:00:00Z,FALSE,Randomized,Quadruple,INDUSTRY,FALSE,NA,UC Davis,NA,NA,NA,NA,2020,2021,2022
NCT04650932,2021-12-20,2020-11-16,NA,Interventional,Phase 1,20,Not yet recruiting,Dual Frequency Stimulation in Parkinson's Disease,2022-03-01T00:00:00Z,2022-12-01T00:00:00Z,2022-12-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,TRUE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2020,2022,2022
NCT04652908,2021-08-19,2020-11-25,NA,Interventional,Phase 1/Phase 2,55,Recruiting,Cellular Therapy for In Utero Repair of Myelomeningocele - The CuRe Trial,2021-06-21T00:00:00Z,2024-03-01T00:00:00Z,2024-03-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,NA,UC Davis School of Medicine,NA,NA,NA,"University of California, Davis",2020,2021,2024
NCT04662593,2021-10-07,2020-12-01,NA,Interventional,Not Applicable,70,Completed,Koa Family Study--A Community-Based Intervention to Improve Health and Well-Being,2021-01-04T00:00:00Z,2021-09-23T00:00:00Z,2021-09-13T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis",UC Davis Center for Healthcare Policy and Research,NA,NA,NA,NA,2020,2021,2021
NCT04665947,2021-03-22,2020-12-10,NA,Interventional,Early Phase 1,30,Recruiting,First-in-human Study of the Theranostic Pair [68Ga]Ga DOTA-5G and [177Lu]Lu DOTA-ABM-5G in Pancreatic Cancer,2020-12-18T00:00:00Z,2024-12-01T00:00:00Z,2023-12-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,"University of California, Davis",2020,2020,2024
NCT04678440,2021-12-02,2020-12-16,NA,Interventional,Early Phase 1,8,Enrolling by invitation,[18F]F-AraG/Total Body PET Imaging and Healthy Subjects and Lung Cancer Patients,2021-03-31T00:00:00Z,2023-01-01T00:00:00Z,2022-04-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis",UC Davis,NA,NA,NA,"University of California, Davis",2020,2021,2023
NCT04696640,2021-11-03,2021-01-04,NA,Interventional,Not Applicable,36,Recruiting,Pilot Study of Remote Glucose Monitoring Among Pediatric Patients With Type 1 Diabetes,2021-06-03T00:00:00Z,2022-12-31T00:00:00Z,2022-05-31T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2021,2021,2022
NCT04707703,2021-05-12,2021-01-08,NA,Interventional,Phase 3,162,Recruiting,Isavuconazole for the Prevention of COVID-19-associated Pulmonary Aspergillosis,2021-03-16T00:00:00Z,2022-03-01T00:00:00Z,2022-01-01T00:00:00Z,FALSE,Randomized,Triple,OTHER,TRUE,NA,NA,"University of California, Davis",NA,NA,NA,2021,2021,2022
NCT04716699,2022-01-21,2021-01-15,NA,Interventional,Phase 1,12,"Active, not recruiting",Systemic and Local Levels of Lidocaine During Surgery for the Removal of Glioblastoma,2021-01-20T00:00:00Z,2023-01-20T00:00:00Z,2021-12-26T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,NA,"University of California, Davis",NA,NA,NA,"University of California, Davis",2021,2021,2023
NCT04724252,2022-01-25,2021-01-21,NA,Interventional,Phase 2/Phase 3,60,Recruiting,Gabapentin to Reduce Opioid Use Postoperatively (GROUP) in Children,2021-08-23T00:00:00Z,2024-01-31T00:00:00Z,2023-01-31T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2021,2021,2024
NCT04726852,2021-02-04,2021-01-21,NA,Observational,NA,50,Recruiting,Arterial Pressure vs. TE Echo dp/dt,2021-02-02T00:00:00Z,2022-07-01T00:00:00Z,2022-01-31T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, Davis",UC Davis Schoolo of Medicine,NA,NA,NA,"University of California, Davis",2021,2021,2022
NCT04737603,2021-11-15,2021-01-22,NA,Interventional,Phase 2,24,Not yet recruiting,Feasibility of Pediatric Emergency Department-Initiated Treatment for Adolescents With Opioid Use Disorder,2022-07-30T00:00:00Z,2023-07-30T00:00:00Z,2023-07-30T00:00:00Z,FALSE,NA,None (Open Label),OTHER,TRUE,"University of California, Davis",NA,NA,NA,NA,"University of California, Davis",2021,2022,2023
NCT04763499,2022-02-02,2021-02-16,NA,Interventional,Not Applicable,20,Recruiting,The Influence of Daily Strawberry Intake on Vascular Health in Elderly Men,2021-12-01T00:00:00Z,2023-12-31T00:00:00Z,2023-03-31T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2021,2021,2023
NCT04771312,2021-09-29,2021-02-22,NA,Interventional,Not Applicable,50,Completed,Online Network Intervention to Increase HIV Pre-exposure Prophylaxis Intention,2021-07-19T00:00:00Z,2021-09-15T00:00:00Z,2021-09-08T00:00:00Z,FALSE,Randomized,Triple,OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2021,2021,2021
NCT04783441,2021-07-16,2021-03-01,NA,Interventional,Not Applicable,80,Recruiting,Use of CGM in Kidney Transplant Recipients,2021-06-29T00:00:00Z,2024-12-31T00:00:00Z,2024-03-31T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,NA,NA,NA,NA,NA,"University of California, Davis",2021,2021,2024
NCT04784806,2022-01-13,2021-03-03,NA,Interventional,Not Applicable,17,Completed,Amino Acid Profile and Muscle Protein Synthetic Response to Consuming Meat or Plant-based Alternatives,2021-04-30T00:00:00Z,2021-09-23T00:00:00Z,2021-09-23T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2021,2021,2021
NCT04804241,2022-02-01,2021-03-07,NA,Interventional,Phase 2,55,Not yet recruiting,Senicapoc in Alzheimer's Disease,2022-03-01T00:00:00Z,2023-06-01T00:00:00Z,2022-12-01T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,TRUE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2021,2022,2023
NCT04809649,2021-07-13,2021-03-01,NA,Interventional,Phase 2,0,Withdrawn,SUBA-Itraconazole Therapy for Coccidioidomycosis Refractory or Intolerant to Fluconazole,2021-05-15T00:00:00Z,2022-09-01T00:00:00Z,2022-09-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,NA,"University of California, Davis",NA,NA,NA,"University of California, Davis",2021,2021,2022
NCT04809662,2021-04-07,2021-03-04,NA,Observational,NA,110,Recruiting,Comparing Immune Responses to Topical Imiquimod,2021-03-16T00:00:00Z,2022-06-01T00:00:00Z,2022-03-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,"University of California, Davis",2021,2021,2022
NCT04812080,2021-07-08,2021-03-19,NA,Interventional,Phase 1,20,Enrolling by invitation,EXPLORER PET/CT: Evaluation of Healthy Individuals From Racial/Ethnic Minority Populations,2021-05-28T00:00:00Z,2022-10-01T00:00:00Z,2022-05-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2021,2021,2022
NCT04841707,2021-11-03,2021-03-31,NA,Interventional,Not Applicable,15,Recruiting,Total-Body Parametric 18F-FDG PET of COVID-19,2021-05-10T00:00:00Z,2023-02-22T00:00:00Z,2022-02-22T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2021,2021,2023
NCT04850287,2021-04-14,2021-04-07,NA,Interventional,Not Applicable,2000000,"Active, not recruiting",Improving Health Awareness Using Social Network Interventions,2021-02-10T00:00:00Z,2024-01-31T00:00:00Z,2022-09-01T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2021,2021,2024
NCT04856189,2021-04-19,2021-04-19,NA,Interventional,Phase 1/Phase 2,12,Recruiting,Selinexor and Pembrolizumab for the Treatment of Cisplatin-Ineligible or Cisplatin-Refractory Locally Advanced or Metastatic Urothelial Carcinoma,2021-04-08T00:00:00Z,2024-05-01T00:00:00Z,2023-05-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,NA,"University of California, Davis",NA,NA,NA,"University of California, Davis",2021,2021,2024
NCT04870008,2021-04-30,2021-04-28,NA,Interventional,Not Applicable,50,Completed,Aesthetic Outcome of Running Cuticular Suture Distance (2mm vs 5mm),2019-11-20T00:00:00Z,2021-04-01T00:00:00Z,2020-11-20T00:00:00Z,FALSE,Randomized,Triple,OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,"University of California, Davis",2021,2019,2021
NCT04875715,2022-01-25,2021-03-05,NA,Interventional,Phase 4,50,Recruiting,Prospective Evaluation of Topical Almond Oil vs Hydroquinone,2021-07-01T00:00:00Z,2022-07-01T00:00:00Z,2022-04-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis",UC Davis Dermatology,NA,NA,NA,NA,2021,2021,2022
NCT04881656,2022-01-25,2021-05-06,NA,Interventional,Not Applicable,80,Recruiting,Evaluating the Impact of Telehealth-Based ASD Assessments and Supports on Child and Caregiver Outcomes,2021-09-01T00:00:00Z,2033-05-31T00:00:00Z,2023-05-31T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2021,2021,2033
NCT04885322,2022-01-25,2021-05-04,NA,Interventional,Not Applicable,75,Recruiting,"Effects of PFC tDCS on Cognitive Control, Attention Lapses and Coordinated Neural Activity in the Theta and Alpha Bands",2021-04-14T00:00:00Z,2022-07-19T00:00:00Z,2022-07-19T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2021,2021,2022
NCT04895956,2022-02-07,2021-05-13,NA,Interventional,Not Applicable,80,Recruiting,Intra-sheath vs Extra-sheath Injection for De Quervain's Tenosynovitis,2022-01-24T00:00:00Z,2024-06-01T00:00:00Z,2023-12-01T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2021,2022,2024
