nct_id,last_update_submitted_date,registration_date,summary_results_date,study_type,phase,enrollment,recruitment_status,title,start_date,completion_date,primary_completion_date,has_summary_results,allocation,masking,main_sponsor,is_multicentric,uci_lead_sponsor,uci_principal_investigator,uci_study_director,uci_study_chair,uci_unspecified_official,uci_responsible_party,registration_year,start_year,completion_year
NCT04336163,2022-04-05,2020-03-18,NA,Interventional,Not Applicable,40,Recruiting,Skin Imaging to Inform Laser Treatments,2019-09-20T00:00:00Z,2023-08-01T00:00:00Z,2023-08-01T00:00:00Z,FALSE,Non-Randomized,Single,OTHER,FALSE,"University of California, Irvine","University of California, Irvine",NA,NA,NA,"University of California, Irvine",2020,2019,2023
NCT04336969,2022-02-10,2020-04-03,NA,Interventional,Not Applicable,500,Enrolling by invitation,"Teamwork, Targets, Technology, and Tight Control in Newly Diagnosed Pediatric T1D - 4T Study",2020-06-18T00:00:00Z,2025-04-30T00:00:00Z,2022-04-30T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,NA,"Lucile Packard Children's Hospital; Stanford University, School of Medicine",NA,NA,NA,NA,2020,2020,2025
NCT04344028,2022-04-15,2020-04-07,NA,Interventional,Not Applicable,300,Enrolling by invitation,Examining the Effectiveness of Cognitive Training,2020-05-11T00:00:00Z,2022-09-01T00:00:00Z,2022-09-01T00:00:00Z,FALSE,Randomized,Double,OTHER,TRUE,NA,"University of California, Irvine",NA,NA,NA,NA,2020,2020,2022
NCT04353297,2022-03-21,2020-04-15,NA,Interventional,Not Applicable,50,Recruiting,BCI-assisted MI Intervention in Subacute Stroke,2021-01-28T00:00:00Z,2023-09-30T00:00:00Z,2022-12-31T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,I.R.C.C.S. Fondazione Santa Lucia,"Fondazione Santa Lucia, IRCCS",NA,"Fondazione Santa Lucia, IRCCS",NA,I.R.C.C.S. Fondazione Santa Lucia,2020,2021,2023
NCT04362202,2020-04-23,2020-04-22,NA,Interventional,Not Applicable,33,Completed,A Water-based Sequential Preparatory Approach and Stroke,2019-02-01T00:00:00Z,2019-11-30T00:00:00Z,2019-09-30T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,I.R.C.C.S. Fondazione Santa Lucia,Santa Lucia Foundation I.R.C.C.S.,NA,NA,NA,I.R.C.C.S. Fondazione Santa Lucia,2020,2019,2019
NCT04365478,2022-03-19,2020-04-20,NA,Interventional,Not Applicable,36,Terminated,Early Radial Shock Waves Treatment on Spasticity in Patients With Stroke in Sub-acute Phase,2020-05-02T00:00:00Z,2021-09-27T00:00:00Z,2021-09-20T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,NA,Fondazione Santa Lucia Roma Italy,NA,NA,NA,I.R.C.C.S. Fondazione Santa Lucia,2020,2020,2021
NCT04367285,2020-04-25,2020-04-24,NA,Interventional,Not Applicable,35,Completed,Sensor-based Technology for Upper Limb Rehabilitation,2017-03-01T00:00:00Z,2020-01-31T00:00:00Z,2019-11-04T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,I.R.C.C.S. Fondazione Santa Lucia,SANTA LUCIA FOUNDATION,NA,NA,NA,I.R.C.C.S. Fondazione Santa Lucia,2020,2017,2020
NCT04367571,2021-08-24,2020-04-27,NA,Interventional,Not Applicable,30,Recruiting,Osteopathic Manipulative Treatments and Neurogenic Bowel Dysfunction in Patients With Spinal Cord Injuries.,2020-04-01T00:00:00Z,2022-03-31T00:00:00Z,2022-01-30T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,I.R.C.C.S. Fondazione Santa Lucia,NA,NA,NA,NA,I.R.C.C.S. Fondazione Santa Lucia,2020,2020,2022
NCT04374435,2021-06-16,2020-04-20,NA,Interventional,Not Applicable,17,Recruiting,Evaluating the Efficacy of the Melanocyte Keratinocyte Transplantation Procedure in the Treatment of Vitiligo,2017-09-29T00:00:00Z,2021-12-01T00:00:00Z,2021-12-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, Irvine","University of California, Irvine",NA,NA,NA,NA,2020,2017,2021
NCT04376515,2021-04-26,2020-03-31,NA,Interventional,Not Applicable,300,Not yet recruiting,Harnessing Online Peer Education Online Support Intervention for COVID-19 (HOPE COVID-19),2021-07-01T00:00:00Z,2021-12-01T00:00:00Z,2021-11-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, Irvine",NA,NA,NA,NA,"University of California, Irvine",2020,2021,2021
NCT04383405,2020-05-07,2020-05-07,NA,Interventional,Not Applicable,20,Completed,Aquatic Sequential Preparatory Approach and Severe Traumatic Brain Injury,2019-09-01T00:00:00Z,2020-05-02T00:00:00Z,2020-04-19T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,I.R.C.C.S. Fondazione Santa Lucia,NA,NA,NA,NA,I.R.C.C.S. Fondazione Santa Lucia,2020,2019,2020
NCT04387006,2020-05-12,2020-05-09,NA,Interventional,Not Applicable,30,Completed,Osteopathic Manipulative Treatment Induces Functional Connectivity Changes,2017-09-30T00:00:00Z,2019-01-08T00:00:00Z,2018-07-30T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,I.R.C.C.S. Fondazione Santa Lucia,NA,NA,NA,NA,I.R.C.C.S. Fondazione Santa Lucia,2020,2017,2019
NCT04404439,2021-06-01,2020-05-17,NA,Interventional,Phase 4,150,Recruiting,Treatment of Tinnitus With Migraine Medications,2019-09-26T00:00:00Z,2022-09-30T00:00:00Z,2022-09-30T00:00:00Z,FALSE,Randomized,Triple,OTHER,FALSE,"University of California, Irvine",NA,NA,NA,NA,"University of California, Irvine",2020,2019,2022
NCT04413747,2020-08-05,2020-05-29,NA,Interventional,Not Applicable,1000,Not yet recruiting,Yoga Pranayama Adjuvant to Treat Burden COVID-19,2020-08-15T00:00:00Z,2021-09-30T00:00:00Z,2021-06-01T00:00:00Z,FALSE,NA,None (Open Label),INDUSTRY,FALSE,NA,"Casa di Riposo Giardino St Lucia, Massa Lombarda (Ra) Italy",NA,NA,NA,NA,2020,2020,2021
NCT04415580,2021-06-21,2020-05-31,NA,Interventional,Not Applicable,30,Completed,Vestibular Rehabilitation and Severe Traumatic Brain Injury,2020-06-01T00:00:00Z,2021-06-21T00:00:00Z,2021-02-26T00:00:00Z,FALSE,Randomized,Double,OTHER,TRUE,I.R.C.C.S. Fondazione Santa Lucia,NA,NA,NA,NA,I.R.C.C.S. Fondazione Santa Lucia,2020,2020,2021
NCT04430439,2021-05-11,2020-06-10,NA,Interventional,Not Applicable,80,Recruiting,Emotion-Diet Interactions in Pregnancy,2021-05-11T00:00:00Z,2023-06-01T00:00:00Z,2023-03-01T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, Irvine",NA,NA,NA,NA,"University of California, Irvine",2020,2021,2023
NCT04437147,2021-01-28,2020-06-03,NA,Interventional,Not Applicable,150,Completed,Effect of Probiotics on Functional Constipation in Adults,2020-03-11T00:00:00Z,2021-01-28T00:00:00Z,2020-11-30T00:00:00Z,FALSE,Randomized,Triple,OTHER,FALSE,Luciane Cruz Lopes,NA,NA,NA,NA,NA,2020,2020,2021
NCT04439643,2022-03-29,2020-06-17,NA,Observational,NA,800,"Active, not recruiting",Plaque Stratification Using Ccta in Coronary ARtery Disease (PoSTCARD),2020-02-05T00:00:00Z,2022-07-30T00:00:00Z,2022-02-28T00:00:00Z,FALSE,NA,NA,INDUSTRY,FALSE,Elucid Bioimaging Inc.,Elucid Bioimaging Inc.,NA,NA,NA,NA,2020,2020,2022
NCT04448353,2021-02-03,2020-06-23,NA,Observational,NA,800,Recruiting,Carotid Risk Prediction (CRISP) Consortium,2019-03-01T00:00:00Z,2022-04-30T00:00:00Z,2021-12-15T00:00:00Z,FALSE,NA,NA,INDUSTRY,TRUE,Elucid Bioimaging Inc.,NA,NA,NA,NA,NA,2020,2019,2022
NCT04472767,2022-04-04,2020-07-11,NA,Interventional,Phase 2,35,Recruiting,Cabozantinib Combined With Ipilimumab/Nivolumab and TACE in Patients With Hepatocellular Carcinoma,2020-08-07T00:00:00Z,2025-09-01T00:00:00Z,2023-03-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Irvine",NA,NA,NA,NA,"University of California, Irvine",2020,2020,2025
NCT04489017,2020-07-24,2020-04-13,NA,Interventional,Not Applicable,50,Recruiting,Palmitoylethanolamide Combined With Luteoline in Frontotemporal Dementia Patients. A Randomized Controlled Trial,2019-06-01T00:00:00Z,2021-07-30T00:00:00Z,2021-03-30T00:00:00Z,FALSE,Randomized,Triple,OTHER,TRUE,I.R.C.C.S. Fondazione Santa Lucia,NA,NA,NA,NA,NA,2020,2019,2021
NCT04512105,2021-03-25,2020-07-03,NA,Interventional,Phase 1,15,Recruiting,Pitavastatin in Combination With Venetoclax for Chronic Lymphocytic Leukemia or Acute Myeloid Leukemia,2020-12-02T00:00:00Z,2022-06-01T00:00:00Z,2022-04-20T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, Irvine",NA,NA,NA,NA,"University of California, Irvine",2020,2020,2022
NCT04513899,2021-11-12,2020-08-05,NA,Interventional,Not Applicable,108,Recruiting,Development of a Community-based HCV Treatment Completion Intervention Among HCV Positive Homeless Adults,2020-10-05T00:00:00Z,2022-05-01T00:00:00Z,2022-03-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,"University of California, Irvine","University of California, Irvine (UCI)",NA,NA,NA,NA,2020,2020,2022
NCT04520139,2021-09-30,2020-08-17,NA,Interventional,Phase 1/Phase 2,102,Not yet recruiting,Effect of NAC on Preventing Chemo-Related Cognitive Impairments in Ovarian Ca Pts Treated W/ PBT,2022-01-01T00:00:00Z,2025-04-01T00:00:00Z,2024-10-01T00:00:00Z,FALSE,Randomized,Double,OTHER,TRUE,"University of California, Irvine",NA,NA,NA,NA,"University of California, Irvine",2020,2022,2025
NCT04530500,2020-12-09,2020-08-26,NA,Observational,NA,200,Enrolling by invitation,COVID-19 In-vitro Diagnostic Test and Androgen Receptor Gene Expression,2020-08-13T00:00:00Z,2023-06-24T00:00:00Z,2023-06-24T00:00:00Z,FALSE,NA,NA,OTHER,TRUE,"University of California, Irvine","University of California, Irvine",NA,NA,NA,NA,2020,2020,2023
NCT04555122,2021-04-26,2020-04-29,NA,Interventional,Not Applicable,0,Withdrawn,COVID-19 Ad Intervention,2021-10-01T00:00:00Z,2022-07-28T00:00:00Z,2022-05-28T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, Irvine",NA,NA,NA,NA,NA,2020,2021,2022
NCT04556435,2022-04-19,2020-09-14,NA,Observational,NA,80,Recruiting,Breath Analysis in Early Stage Lung Cancer Using Infrared Spectroscopy,2021-02-25T00:00:00Z,2023-04-15T00:00:00Z,2023-03-31T00:00:00Z,FALSE,NA,NA,INDUSTRY,FALSE,NA,"University of California, Irvine",NA,NA,NA,NA,2020,2021,2023
NCT04585542,2021-08-06,2020-09-30,NA,Interventional,Phase 4,120,Recruiting,Comparison of Potassium Binders in the ER,2020-10-20T00:00:00Z,2023-12-01T00:00:00Z,2023-07-01T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, Irvine",NA,NA,NA,NA,"University of California, Irvine",2020,2020,2023
NCT04585594,2020-10-06,2020-10-06,NA,Interventional,Not Applicable,500,Recruiting,Mi Propio Camino Intervention RCT for Blood Pressure Medication Adherence,2020-09-16T00:00:00Z,2024-01-31T00:00:00Z,2023-12-31T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Irvine","University of California, Irvine",NA,NA,NA,"University of California, Irvine",2020,2020,2024
NCT04587245,2021-10-14,2020-10-07,NA,Observational,NA,100,Recruiting,The Provider Insurance Revenue Study in Healthcare Providers in the United States of America,2020-10-01T00:00:00Z,2022-10-15T00:00:00Z,2022-10-15T00:00:00Z,FALSE,NA,NA,INDUSTRY,FALSE,NA,University of California Irvine Beall Applied Innovation,NA,NA,NA,NA,2020,2020,2022
NCT04595123,2021-09-29,2020-10-06,NA,Observational,NA,7642,Completed,Impact of COVID-19 Pandemic in Perinatal Mental Health (RISEUP-PPD-COVID-19),2020-06-15T00:00:00Z,2021-02-28T00:00:00Z,2020-11-01T00:00:00Z,FALSE,NA,NA,OTHER,TRUE,NA,Universidad Loyola Andalucia,NA,NA,NA,NA,2020,2020,2021
NCT04604899,2021-05-04,2020-10-16,NA,Interventional,Phase 2,30,"Active, not recruiting",Safety of Repeat Intravitreal Injection of Human Retinal Progenitor Cells (jCell) in Adult Subjects With Retinitis Pigmentosa,2020-12-01T00:00:00Z,2022-04-01T00:00:00Z,2022-04-01T00:00:00Z,FALSE,NA,None (Open Label),INDUSTRY,TRUE,NA,"University of California, Irvine/Gavin Herbert Eye Institute",NA,NA,NA,NA,2020,2020,2022
NCT04605198,2021-04-16,2020-10-21,NA,Interventional,Not Applicable,134,Recruiting,"Mindfulness-based Intervention to Address PTSD in Trauma-exposed, Homeless Women",2020-10-06T00:00:00Z,2022-09-01T00:00:00Z,2022-09-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,"University of California, Irvine",NA,NA,NA,NA,"University of California, Irvine",2020,2020,2022
NCT04616794,2021-02-22,2020-10-13,NA,Interventional,Not Applicable,39,Completed,Intervention on Modifiable Lifestyle Risk Factors for Dementia Prevention,2020-10-13T00:00:00Z,2021-01-15T00:00:00Z,2020-12-24T00:00:00Z,FALSE,Non-Randomized,None (Open Label),INDUSTRY,FALSE,LuciLab,NA,NA,NA,NA,NA,2020,2020,2021
NCT04619953,2022-03-15,2020-10-28,NA,Interventional,Not Applicable,60,Recruiting,Cognitive-motor Dual Task Training in Patients With Multiple Sclerosis,2020-11-09T00:00:00Z,2022-10-01T00:00:00Z,2022-05-01T00:00:00Z,FALSE,Randomized,Triple,OTHER,FALSE,I.R.C.C.S. Fondazione Santa Lucia,NA,NA,NA,NA,I.R.C.C.S. Fondazione Santa Lucia,2020,2020,2022
NCT04650516,2021-08-31,2020-11-16,NA,Interventional,Not Applicable,45,Completed,Endocare® (Single Care) in Pain-related Endometriosis,2020-12-03T00:00:00Z,2021-05-18T00:00:00Z,2021-05-18T00:00:00Z,FALSE,Randomized,None (Open Label),INDUSTRY,FALSE,Lucine,NA,NA,NA,NA,NA,2020,2020,2021
NCT04668664,2022-01-21,2020-12-09,NA,Observational,NA,70,Recruiting,Endoscopic Ultrasound-Guided Portosystemic Pressure Gradient Measurements,2021-04-05T00:00:00Z,2022-08-01T00:00:00Z,2022-07-02T00:00:00Z,FALSE,NA,NA,INDUSTRY,TRUE,NA,"University of California, Irvine",NA,NA,NA,NA,2020,2021,2022
NCT04691102,2022-03-15,2020-10-14,NA,Observational,NA,120,Recruiting,Predictive Indices of Independent Activity of Daily-living in Neurorehabilitation,2021-05-01T00:00:00Z,2022-10-01T00:00:00Z,2022-06-30T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,I.R.C.C.S. Fondazione Santa Lucia,NA,NA,NA,NA,I.R.C.C.S. Fondazione Santa Lucia,2020,2021,2022
NCT04706572,2021-01-17,2019-10-08,NA,Interventional,Not Applicable,50,Recruiting,Golden Walk as Measure of Gait Rehabilitation in Parkinson's Disease,2020-06-15T00:00:00Z,2022-06-01T00:00:00Z,2022-01-01T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,I.R.C.C.S. Fondazione Santa Lucia,Fondazione Santa Lucia,NA,NA,NA,I.R.C.C.S. Fondazione Santa Lucia,2019,2020,2022
NCT04708236,2021-06-09,2021-01-08,NA,Interventional,Phase 1/Phase 2,0,Withdrawn,A Study of ORTD-1 in Patients Hospitalized With COVID-19 Related Pneumonia,2021-04-01T00:00:00Z,2021-07-01T00:00:00Z,2021-05-01T00:00:00Z,FALSE,Randomized,Quadruple,INDUSTRY,FALSE,NA,"Professor & Chair, Department of Medicine University of California, Irvine",NA,NA,NA,NA,2021,2021,2021
NCT04712981,2021-03-23,2021-01-11,NA,Interventional,Phase 2/Phase 3,640,Recruiting,Adapting the HOPE Online Support Intervention to Increase Uptake of Medications for Opioid Use Disorder,2020-04-23T00:00:00Z,2025-10-01T00:00:00Z,2024-10-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, Irvine",NA,NA,NA,NA,"University of California, Irvine",2021,2020,2025
NCT04720235,2021-04-09,2021-01-15,NA,Interventional,Not Applicable,304,Completed,A Follow On Community Testing Study To Evaluate The Performance of the Lucira COVID-19 All-In-One Test Kit,2020-12-09T00:00:00Z,2021-03-30T00:00:00Z,2021-03-09T00:00:00Z,FALSE,NA,None (Open Label),INDUSTRY,FALSE,Lucira Health Inc,NA,NA,NA,NA,NA,2021,2020,2021
NCT04720794,2021-01-22,2020-10-13,NA,Interventional,Not Applicable,101,Completed,A Study To Evaluate The Performance of the Lucira Health All-In-One COVID-19 Test Kit vs Hologic Panther Fusion,2020-09-25T00:00:00Z,2020-10-20T00:00:00Z,2020-10-20T00:00:00Z,FALSE,NA,None (Open Label),INDUSTRY,FALSE,Lucira Health Inc,NA,NA,NA,NA,NA,2020,2020,2020
NCT04737616,2021-02-01,2021-01-22,NA,Interventional,Not Applicable,90,Recruiting,Continuous Monitoring and Management of Vaginal Health Via Multifunctional OCT/OCTA/OCE Endoscopy,2020-07-16T00:00:00Z,2022-07-01T00:00:00Z,2022-07-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, Irvine",NA,NA,NA,NA,"University of California, Irvine",2021,2020,2022
NCT04744935,2021-02-04,2021-02-04,NA,Interventional,Not Applicable,40,Recruiting,Optical Coherence Tomography Guided Laser Treatment of Basal Cell Carcinoma,2021-01-13T00:00:00Z,2023-12-31T00:00:00Z,2021-12-31T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, Irvine",NA,NA,NA,NA,NA,2021,2021,2023
NCT04744974,2021-02-08,2021-02-04,NA,Interventional,Phase 2,24,Recruiting,Remotely Administered Diet Intervention to Impact Symptom Burden in Myeloproliferative Neoplasm,2021-01-21T00:00:00Z,2022-06-01T00:00:00Z,2022-06-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, Irvine","University of California, Irvine",NA,NA,NA,"University of California, Irvine",2021,2021,2022
NCT04762953,2021-03-05,2021-02-12,NA,Interventional,Phase 2,35,Recruiting,Study of Sequential Systemic Therapy + Intraperitoneal Paclitaxel in Gastric/GEJ Peritoneal Carcinomatosis,2021-02-18T00:00:00Z,2025-06-01T00:00:00Z,2024-12-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Irvine",NA,NA,NA,NA,"University of California, Irvine",2021,2021,2025
NCT04800185,2022-02-28,2021-03-05,NA,Interventional,Early Phase 1,20,"Active, not recruiting",Characterizing Skin Microbiome Change in Atopic Dermatitis,2021-03-23T00:00:00Z,2022-04-30T00:00:00Z,2022-04-30T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Irvine","University of California, Irvine",NA,NA,NA,"University of California, Irvine",2021,2021,2022
NCT04812093,2021-04-27,2021-03-19,NA,Observational,NA,150,Recruiting,Spectroscopic Evaluation of Middle Ear Infection,2021-02-26T00:00:00Z,2022-12-31T00:00:00Z,2022-12-31T00:00:00Z,FALSE,NA,NA,OTHER,TRUE,"University of California, Irvine",NA,NA,NA,NA,NA,2021,2021,2022
NCT04818073,2022-04-15,2021-03-23,NA,Interventional,Not Applicable,80,Not yet recruiting,Determinants of the Effectiveness of Robot-assisted Hand Movement Training,2022-05-06T00:00:00Z,2024-08-31T00:00:00Z,2024-05-31T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, Irvine","University of California, Irvine",NA,NA,NA,"University of California, Irvine",2021,2022,2024
NCT04834817,2021-04-07,2021-04-04,NA,Interventional,Not Applicable,30,Recruiting,Effect of Combined Red and Near Infrared Light-emitting Diode (LED) Therapy on Tissue Regeneration Post Laser Treatment,2021-04-01T00:00:00Z,2022-03-01T00:00:00Z,2022-03-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Irvine","University of California, Irvine",NA,NA,NA,"University of California, Irvine",2021,2021,2022
NCT04849858,2021-06-15,2021-04-16,NA,Interventional,Phase 3,45,Recruiting,Pilot Study of Liposomal Bupivacaine Redosing in Patients Undergoing Major Gynecologic Procedures,2019-05-20T00:00:00Z,2022-06-01T00:00:00Z,2022-06-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, Irvine","University of California, Irvine",NA,NA,NA,NA,2021,2019,2022
NCT04851314,2021-07-16,2018-04-30,2021-06-21,Interventional,Not Applicable,110,Completed,Comparison of Different Ventilator and Vaporizer Technologies to Study Economic and Environmental Implications,2018-02-14T00:00:00Z,2019-11-08T00:00:00Z,2019-11-08T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Irvine","University of California, Irvine",NA,NA,NA,"University of California, Irvine",2018,2018,2019
NCT04861103,2021-04-22,2021-04-22,NA,Interventional,Phase 4,12,Recruiting,Anticoagulation Profile in Pregnant Women Treated With Three Times a Day of Low Molecular Weight Heparin (LMWH),2020-10-01T00:00:00Z,2022-07-31T00:00:00Z,2021-12-31T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Irvine","University of California, Irvine",NA,NA,NA,"University of California, Irvine",2021,2020,2022
NCT04868773,2021-09-30,2021-04-27,NA,Interventional,Phase 1,12,Recruiting,Study of Cabozantinib Plus TAS102 in mCRC as Salvage Therapy,2021-07-16T00:00:00Z,2023-05-01T00:00:00Z,2022-05-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Irvine",NA,NA,NA,NA,"University of California, Irvine",2021,2021,2023
NCT04881786,2021-05-10,2021-05-05,NA,Interventional,Not Applicable,90,Completed,Calcitonin Gene-related Peptide Expression in Human Periodontal Ligament,2019-06-04T00:00:00Z,2020-03-10T00:00:00Z,2019-11-07T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,Institucion Universitaria Colegios de Colombia,NA,NA,NA,NA,Institucion Universitaria Colegios de Colombia,2021,2019,2020
NCT04894006,2022-04-15,2021-04-29,NA,Interventional,Not Applicable,332,Recruiting,Dementia Family Caregiver Study,2021-05-19T00:00:00Z,2025-02-28T00:00:00Z,2025-02-28T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Irvine",NA,NA,NA,NA,"University of California, Irvine",2021,2021,2025
NCT04895488,2021-10-15,2021-05-17,NA,Interventional,Phase 2/Phase 3,37,Not yet recruiting,Cognitive Effects of Adjuvant Vortioxetine in Early Schizophrenia,2021-11-15T00:00:00Z,2025-12-15T00:00:00Z,2025-11-15T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,NA,benedicto.crespo.sspa@juntadeandalucia.es,NA,NA,NA,NA,2021,2021,2025
