nct_id,last_update_submitted_date,registration_date,summary_results_date,study_type,phase,enrollment,recruitment_status,title,start_date,completion_date,primary_completion_date,has_summary_results,allocation,masking,main_sponsor,is_multicentric,ucsf_lead_sponsor,ucsf_principal_investigator,ucsf_study_chair,ucsf_study_director,ucsf_unspecified_official,ucsf_responsible_party,registration_year,start_year,completion_year
NCT04409314,2021-12-17,2020-05-26,NA,Observational,NA,30,Recruiting,Hypoxia-Specific Imaging to Predict Outcomes of Chimeric Antigen Receptor T-cell Therapy,2020-04-16T00:00:00Z,2022-10-31T00:00:00Z,2022-04-30T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2020,2020,2022
NCT04409873,2021-09-27,2020-05-28,NA,Interventional,Phase 2,150,Recruiting,Antiseptic Mouthwash / Pre-Procedural Rinse on SARS-CoV-2 Load (COVID-19),2021-03-31T00:00:00Z,2022-02-28T00:00:00Z,2022-02-28T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, San Francisco",NA,NA,NA,NA,NA,2020,2021,2022
NCT04416945,2021-09-08,2020-06-01,NA,Interventional,Not Applicable,31443,Recruiting,Targeting High Risk Populations With Enhanced Reactive Case Detection in Southern Lao Peoples Democratic Republic,2020-09-20T00:00:00Z,2021-11-01T00:00:00Z,2021-09-30T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2020,2020,2021
NCT04417361,2020-12-17,2020-06-01,NA,Interventional,Phase 2,50,Recruiting,Galcanezumab for Vestibular Migraine,2020-09-18T00:00:00Z,2023-01-01T00:00:00Z,2022-07-01T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2020,2020,2023
NCT04421404,2021-08-23,2020-06-03,2021-05-18,Interventional,Phase 2,34,Completed,Effects of COVID-19 Convalescent Plasma (CCP) on Coronavirus-associated Complications in Hospitalized Patients,2020-06-09T00:00:00Z,2021-04-30T00:00:00Z,2021-04-30T00:00:00Z,TRUE,Randomized,Triple,OTHER,TRUE,NA,"University of California, San Francisco",NA,NA,NA,"University of California, San Francisco",2020,2020,2021
NCT04426539,2022-02-14,2020-06-08,NA,Observational,NA,7000,Recruiting,New IDEAS: Imaging Dementia-Evidence for Amyloid Scanning Study,2020-12-17T00:00:00Z,2024-12-01T00:00:00Z,2024-12-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,NA,NA,"University of California, San Francisco",NA,NA,NA,2020,2020,2024
NCT04428112,2021-04-30,2020-06-09,NA,Interventional,Not Applicable,640,Recruiting,Rural Dementia Caregiver Project,2020-06-05T00:00:00Z,2023-05-01T00:00:00Z,2022-06-01T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2020,2020,2023
NCT04429568,2021-07-14,2019-08-20,NA,Interventional,Not Applicable,18,Recruiting,THC Crossover Study,2020-10-30T00:00:00Z,2022-06-30T00:00:00Z,2022-06-30T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2019,2020,2022
NCT04430452,2022-02-22,2020-06-10,NA,Interventional,Phase 2,30,Recruiting,Hypofractionated Radiotherapy Followed by Durvalumab With or Without Tremelimumab for the Treatment of Liver Cancer After Progression on Prior PD-1 Inhibition,2022-02-04T00:00:00Z,2027-02-28T00:00:00Z,2027-02-28T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,NA,"University of California, San Francisco",NA,NA,NA,"University of California, San Francisco",2020,2022,2027
NCT04432623,2022-02-02,2020-06-09,NA,Interventional,Phase 1/Phase 2,36,Recruiting,The BENeFiTS Trial in Beta Thalassemia Intermedia,2020-10-05T00:00:00Z,2023-04-01T00:00:00Z,2022-08-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,TRUE,NA,UCSF Benioff Children's Hospital at Oakland,NA,NA,NA,NA,2020,2020,2023
NCT04432792,2022-02-22,2020-06-11,NA,Observational,NA,3000,"Active, not recruiting",The California Home Abortion by Telehealth (CHAT) Study,2021-05-01T00:00:00Z,2022-10-01T00:00:00Z,2022-10-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2020,2021,2022
NCT04432818,2021-06-01,2020-06-11,NA,Interventional,Not Applicable,17,Completed,Digital Life Coaching for Myeloma Patients Undergoing Transplantation,2020-05-20T00:00:00Z,2021-02-25T00:00:00Z,2021-02-25T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2020,2020,2021
NCT04436523,2021-11-08,2020-06-15,NA,Interventional,Not Applicable,70,Recruiting,Blood Flow Restriction After Meniscus Repair,2020-10-20T00:00:00Z,2023-06-20T00:00:00Z,2022-12-20T00:00:00Z,FALSE,Randomized,Triple,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2020,2020,2023
NCT04436926,2021-05-06,2020-06-16,NA,Interventional,Not Applicable,20,Recruiting,Opioid Approach Bias Modification,2021-03-01T00:00:00Z,2021-12-30T00:00:00Z,2021-11-30T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2020,2021,2021
NCT04446247,2020-09-22,2020-06-22,2020-06-24,Observational,NA,14,Completed,Accuracy of Owlet Smart Sock Sensor 3rd Generation With Profound Hypoxia,2020-03-12T00:00:00Z,2020-03-13T00:00:00Z,2020-03-13T00:00:00Z,TRUE,NA,NA,INDUSTRY,FALSE,NA,UCSF Department of Anesthesia,NA,NA,NA,NA,2020,2020,2020
NCT04446910,2021-09-23,2020-05-07,NA,Interventional,Not Applicable,120,Recruiting,Using Technology to Reduce Youth Substance Use,2019-08-15T00:00:00Z,2024-08-01T00:00:00Z,2024-08-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2020,2019,2024
NCT04449510,2021-06-03,2020-06-24,NA,Interventional,Not Applicable,21,Recruiting,Short-Term Cardiovascular Effects of E-Cigarettes: Influence of E-Liquid pH,2021-01-04T00:00:00Z,2022-01-31T00:00:00Z,2022-01-31T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2020,2021,2022
NCT04452045,2021-08-13,2020-06-25,NA,Interventional,Not Applicable,20,Recruiting,SweetDreams Sleep Study for Children With Autism,2020-09-01T00:00:00Z,2021-12-31T00:00:00Z,2021-12-30T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2020,2020,2021
NCT04461288,2021-09-07,2020-06-29,NA,Interventional,Not Applicable,136,Recruiting,Engaging Sexual and Gender Minority Cigarette Smokers Into Social Media-based Treatment,2020-05-01T00:00:00Z,2022-08-31T00:00:00Z,2022-08-31T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2020,2020,2022
NCT04466150,2020-11-16,2020-07-07,NA,Interventional,Phase 4,30,Recruiting,Impact of Ocrelizumab on Cerebrospinal Fluid Biomarkers at Multiple Sclerosis Onset,2020-08-30T00:00:00Z,2025-12-01T00:00:00Z,2025-12-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2020,2020,2025
NCT04466228,2021-11-05,2020-07-06,NA,Interventional,Not Applicable,60,Recruiting,Non-invasive Transcranial Electrical Stimulation in MS,2020-10-16T00:00:00Z,2022-10-01T00:00:00Z,2022-10-01T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2020,2020,2022
NCT04468321,2021-12-02,2020-07-07,NA,Interventional,Not Applicable,150,Recruiting,Heart Watch Study: a Pragmatic Randomized Controlled Trial,2021-08-18T00:00:00Z,2023-07-01T00:00:00Z,2022-12-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,NA,"University of California, San Francisco",NA,NA,NA,NA,2020,2021,2023
NCT04469049,2021-10-01,2020-07-08,NA,Interventional,Not Applicable,28,Completed,MBCT for People With Parkinson's Disease and Caregivers,2020-11-11T00:00:00Z,2021-06-11T00:00:00Z,2021-06-11T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2020,2020,2021
NCT04471974,2021-05-26,2020-07-10,NA,Interventional,Phase 2,54,Recruiting,"ZEN-3694, Enzalutamide, and Pembrolizumab for the Treatment of Metastatic Castration-Resistant Prostate Cancer",2020-12-07T00:00:00Z,2025-12-31T00:00:00Z,2025-12-31T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,NA,"University of California, San Francisco",NA,NA,NA,"University of California, San Francisco",2020,2020,2025
NCT04473235,2021-04-30,2020-07-12,NA,Interventional,Not Applicable,120,Not yet recruiting,Better Memory With Literacy Acquisition Later in Life,2021-09-01T00:00:00Z,2022-05-01T00:00:00Z,2021-10-01T00:00:00Z,FALSE,Randomized,Double,OTHER,TRUE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2020,2021,2022
NCT04473924,2021-09-30,2020-07-13,NA,Interventional,Phase 2,42,Not yet recruiting,Standard Therapy or Individualized Immunosuppression For Lowering Adverse Event Risk,2022-02-01T00:00:00Z,2023-05-01T00:00:00Z,2023-01-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2020,2022,2023
NCT04473950,2021-08-25,2020-06-12,NA,Interventional,Phase 1,130,Recruiting,The Effect of Chronic Pain on Delay Discounting in Methadone Patients,2020-01-21T00:00:00Z,2023-12-31T00:00:00Z,2022-12-31T00:00:00Z,FALSE,Randomized,Triple,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2020,2020,2023
NCT04474366,2021-08-09,2020-06-29,NA,Interventional,Phase 4,80,Enrolling by invitation,The Effect of Pectoral Blocks on Perioperative Pain in Gender Affirmation Top Surgery,2020-06-16T00:00:00Z,2021-12-01T00:00:00Z,2021-12-01T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2020,2020,2021
NCT04476225,2021-07-19,2020-07-14,NA,Observational,NA,100,Recruiting,Induced Pluripotent Stem Cells for Disease Research,2021-09-30T00:00:00Z,2023-03-01T00:00:00Z,2023-03-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2020,2021,2023
NCT04477785,2022-02-14,2020-07-15,NA,Observational,NA,4500,Recruiting,PPMI 2.0 Clinical -Establishing a Deeply Phenotyped PD Cohort,2020-07-01T00:00:00Z,2033-12-01T00:00:00Z,2033-12-01T00:00:00Z,FALSE,NA,NA,OTHER,TRUE,NA,"University of California, San Francisco",NA,NA,NA,NA,2020,2020,2033
NCT04485130,2021-05-05,2020-07-22,NA,Interventional,Phase 2,60,Recruiting,DISulfiram for COvid-19 (DISCO) Trial,2021-05-01T00:00:00Z,2022-04-30T00:00:00Z,2021-12-31T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,TRUE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,"University of California, San Francisco",2020,2021,2022
NCT04485559,2022-01-21,2020-07-13,NA,Interventional,Phase 1,50,Recruiting,Trametinib and Everolimus for the Treatment of Pediatric and Young Adult Patients With Recurrent Low Grade Gliomas (PNOC021),2020-12-09T00:00:00Z,2023-03-01T00:00:00Z,2023-03-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,TRUE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,"University of California, San Francisco",2020,2020,2023
NCT04487145,2020-12-10,2020-07-17,NA,Interventional,Phase 4,190,Recruiting,Dihydroartemisinin-Piperaquine in the Context of Antiretroviral Therapy,2020-11-23T00:00:00Z,2022-12-01T00:00:00Z,2021-12-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,TRUE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2020,2020,2022
NCT04488081,2021-07-19,2020-07-14,NA,Interventional,Phase 2,1500,Recruiting,I-SPY COVID-19 TRIAL: An Adaptive Platform Trial for Critically Ill Patients,2020-07-31T00:00:00Z,2022-11-01T00:00:00Z,2022-07-24T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,NA,"University of California, San Francisco",NA,NA,NA,NA,2020,2020,2022
NCT04488523,2022-02-22,2020-07-02,NA,Interventional,Not Applicable,300,Recruiting,Family Telehealth Project for Foster Care Youth,2019-07-01T00:00:00Z,2022-07-01T00:00:00Z,2022-07-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2020,2019,2022
NCT04498520,2021-05-14,2020-07-29,NA,Interventional,Phase 1,0,Withdrawn,"Abexinostat, Palbociclib, and Fulvestrant for the Treatment of Breast or Gynecologic Cancer",2021-03-31T00:00:00Z,2025-06-30T00:00:00Z,2025-06-30T00:00:00Z,FALSE,NA,None (Open Label),OTHER,TRUE,NA,"University of California, San Francisco",NA,NA,NA,"University of California, San Francisco",2020,2021,2025
NCT04506424,2021-09-02,2020-08-06,NA,Interventional,Not Applicable,20,Recruiting,CT Guided CI Programming,2021-09-01T00:00:00Z,2022-12-01T00:00:00Z,2022-12-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,"University of California, San Francisco",NA,NA,2020,2021,2022
NCT04506437,2021-09-28,2020-08-06,NA,Interventional,Not Applicable,125,Recruiting,Foster Care Mental Health Family Navigator,2020-08-20T00:00:00Z,2023-03-31T00:00:00Z,2023-03-31T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco",NA,NA,NA,NA,NA,2020,2020,2023
NCT04514913,2022-01-29,2020-08-12,NA,Observational,NA,60,Not yet recruiting,Study of Focal Airway Disease in Asthma Using Image Guided Bronchoscopy,2022-03-01T00:00:00Z,2025-03-01T00:00:00Z,2025-03-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2020,2022,2025
NCT04514926,2022-01-29,2020-08-12,NA,Observational,NA,120,Recruiting,Blood Lymphocytes in Asthmatics Treated With Therapeutic Proteins,2020-11-01T00:00:00Z,2022-07-06T00:00:00Z,2022-07-06T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2020,2020,2022
NCT04516499,2022-02-02,2020-08-11,NA,Observational,NA,335,Recruiting,Neurofilament Surveillance Project (NSP),2020-09-02T00:00:00Z,2025-12-01T00:00:00Z,2025-12-01T00:00:00Z,FALSE,NA,NA,OTHER,TRUE,NA,"University of California, San Francisco",NA,NA,NA,NA,2020,2020,2025
NCT04532047,2021-04-07,2020-08-19,NA,Interventional,Phase 1,10,Recruiting,In Utero Enzyme Replacement Therapy for Lysosomal Storage Diseases,2021-04-07T00:00:00Z,2032-04-01T00:00:00Z,2031-04-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,"University of California, San Francisco",2020,2021,2032
NCT04534153,2021-08-20,2020-08-26,NA,Interventional,Early Phase 1,12,Not yet recruiting,Excipient Effect on Drug Absorption in Humans,2021-10-01T00:00:00Z,2022-12-01T00:00:00Z,2022-12-01T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2020,2021,2022
NCT04540107,2021-12-14,2020-08-31,NA,Interventional,Phase 1,300,Recruiting,Serial MR Imaging and MR Spectroscopic Imaging for the Characterization of Lower Grade Glioma,2017-01-11T00:00:00Z,2024-01-01T00:00:00Z,2024-01-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,NA,"University of California, San Francisco",NA,NA,NA,"University of California, San Francisco",2020,2017,2024
NCT04540133,2021-01-11,2020-08-28,NA,Interventional,Phase 2,30,Recruiting,Dexamethasone Solution and Dexamethasone in Mucolox™,2020-12-26T00:00:00Z,2023-02-01T00:00:00Z,2022-10-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2020,2020,2023
NCT04541329,2021-02-16,2020-09-01,NA,Interventional,Phase 4,40,Recruiting,Predicting Inflammatory Skin Disease Response to IL-23 Blockade,2020-09-16T00:00:00Z,2022-09-09T00:00:00Z,2022-09-09T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2020,2020,2022
NCT04541355,2021-08-04,2020-09-01,NA,Interventional,Phase 2,3,"Active, not recruiting",Sodium Thiosulfate for the Prevention of Ototoxicity in Patients With Locally Advanced Squamous Cell Cancer of the Head and Neck Undergoing Chemoradiation With Cisplatin,2020-10-14T00:00:00Z,2024-03-06T00:00:00Z,2022-03-06T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,NA,"University of California, San Francisco",NA,NA,NA,"University of California, San Francisco",2020,2020,2024
NCT04542382,2021-09-10,2020-08-25,NA,Interventional,Phase 1,20,Not yet recruiting,Identification and Validation of Biomarkers for Breast Cancer Resistance Protein (BCRP),2021-09-01T00:00:00Z,2022-09-01T00:00:00Z,2022-09-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2020,2021,2022
NCT04545697,2021-05-28,2020-09-04,NA,Interventional,Not Applicable,27,Completed,mHealth ElectroNic COnsultation REcording (mENCORE) in Advanced Prostate Cancer,2020-09-18T00:00:00Z,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2020,2020,2021
NCT04545762,2021-08-20,2020-08-31,NA,Interventional,Phase 1,36,Recruiting,Anti-CD19 Chimeric Antigen Receptor T Cells for Treatment of Relapsed or Refractory Non-Hodgkin Lymphoma,2020-09-11T00:00:00Z,2023-10-31T00:00:00Z,2023-10-31T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,NA,"University of California, San Francisco",NA,NA,NA,"University of California, San Francisco",2020,2020,2023
NCT04548544,2020-09-11,2020-09-11,NA,Interventional,Not Applicable,21,Completed,A Randomized Controlled Feasibility Study of Emotional Well-being of Adolescents Undergoing a Mindfulness Training During COVID-19,2019-10-18T00:00:00Z,2020-05-20T00:00:00Z,2020-05-20T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2020,2019,2020
NCT04551742,2021-09-01,2020-09-09,NA,Observational,NA,500,Recruiting,Social & Contextual Impact on Children Undergoing Liver Transplantation,2020-09-16T00:00:00Z,2024-12-01T00:00:00Z,2024-12-01T00:00:00Z,FALSE,NA,NA,OTHER,TRUE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2020,2020,2024
